name;kind;verdict;trace_length;hibou_time_tries;hibou_tries_quickest;hibou_time_median
t8981s9_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s10_swap_comp;SCMP;WeakPass;42;[0.0071328, 0.0023173, 0.0042993, 0.0085781, 0.0056482];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0056482
t9049s11_swap_comp;SCMP;WeakPass;41;[0.0262752, 0.0064045, 0.012205, 0.0194861, 0.0339584];['SAME', 'NO_LOC', 'WT_LOC', 'SAME', 'WT_LOC'];0.0194861
t9049s12_swap_comp;SCMP;WeakPass;50;[0.0340309, 0.0237911, 0.0578328, 0.023792, 0.0265594];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0265594
t9049s13_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s14_swap_comp;SCMP;WeakPass;49;[0.6254827, 0.076187, 0.0261312, 1.2916797, 0.7428115];['NO_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.6254827
t9049s15_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s16_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s17_swap_comp;SCMP;WeakPass;41;[0.0228492, 0.0138854, 0.020938, 0.0175892, 0.0498741];['NO_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'SAME'];0.020938
t9049s18_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s19_swap_comp;SCMP;WeakPass;49;[0.0710998, 0.1170552, 0.0232613, 0.0342583, 0.0399305];['NO_LOC', 'WT_LOC', 'SAME', 'SAME', 'WT_LOC'];0.0399305
t9049s1_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s20_swap_comp;SCMP;WeakPass;45;[0.020917, 0.030214, 0.009041, 0.0253774, 0.0305154];['WT_LOC', 'NO_LOC', 'NO_LOC', 'SAME', 'SAME'];0.0253774
t9049s21_swap_comp;SCMP;WeakPass;47;[0.0075933, 0.0066246, 0.0147953, 0.0050677, 0.0159125];['NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC', 'SAME'];0.0075933
t9049s22_swap_comp;SCMP;WeakPass;49;[0.005801, 0.0193544, 0.0300158, 0.0204093, 0.0062766];['NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0193544
t9049s23_swap_comp;SCMP;WeakPass;37;[0.0101235, 0.0206923, 0.0200775, 0.00811, 0.0111472];['SAME', 'WT_LOC', 'SAME', 'WT_LOC', 'SAME'];0.0111472
t9049s24_swap_comp;SCMP;WeakFail;61;[0.0085842, 0.0083425, 0.0090071, 0.0081276, 0.0079996];['WT_LOC', 'WT_LOC', 'WT_LOC', 'SAME', 'SAME'];0.0083425
t9049s25_swap_comp;SCMP;WeakPass;61;[2.0181235, 3.3310901, 1.6394984, 1.9079658, 3.5946096];['SAME', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];2.0181235
t9049s26_swap_comp;SCMP;WeakPass;53;[0.2804965, 0.2542848, 0.4947078, 0.0363215, 0.252888];['NO_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC'];0.2542848
t9049s27_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s28_swap_comp;SCMP;WeakPass;43;[0.0187085, 0.0116298, 0.0137391, 0.0206582, 0.0340168];['SAME', 'NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0187085
t9049s29_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s2_swap_comp;SCMP;WeakPass;47;[0.0268305, 0.0299839, 0.0385832, 0.0117498, 0.0059279];['WT_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0268305
t9049s30_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s3_swap_comp;SCMP;WeakPass;39;[0.0127117, 0.0253562, 0.006164, 0.0286073, 0.0343134];['NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC'];0.0253562
t9049s4_swap_comp;SCMP;WeakPass;35;[0.0034974, 0.001607, 0.0012355, 0.0051671, 0.0130542];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0034974
t9049s5_swap_comp;SCMP;WeakPass;50;[0.0824239, 0.9722201, 0.2438517, 0.4346985, 0.7762843];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.4346985
t9049s6_swap_comp;SCMP;WeakPass;42;[0.0405422, 0.0695861, 0.0067194, 0.1345895, 5.2248269];['WT_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0695861
t9049s7_swap_comp;SCMP;WeakPass;47;[0.0351578, 0.1244277, 0.0259795, 0.0186366, 0.0673872];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0351578
t9049s8_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9049s9_swap_comp;SCMP;WeakPass;34;[0.0068181, 0.027244, 0.0082632, 0.0142909, 0.0074368];['NO_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0082632
t9118s10_swap_comp;SCMP;WeakPass;38;[0.0859326, 0.1241789, 0.0231157, 0.0582142, 0.2061616];['NO_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0859326
t9118s11_swap_comp;SCMP;WeakPass;54;[0.0341021, 0.0373336, 0.0825392, 0.0038753, 0.0155606];['SAME', 'WT_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC'];0.0341021
t9118s12_swap_comp;SCMP;WeakPass;47;[0.0285569, 0.0365435, 0.0170722, 0.0076855, 0.019317];['WT_LOC', 'WT_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC'];0.019317
t9118s13_swap_comp;SCMP;WeakPass;43;[0.044388, 0.0362164, 0.047584, 0.0666604, 0.0515288];['WT_LOC', 'SAME', 'SAME', 'NO_LOC', 'WT_LOC'];0.047584
t9118s14_swap_comp;SCMP;WeakPass;42;[0.2790248, 0.5722326, 0.3166158, 0.282031, 0.058291];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.282031
t9118s15_swap_comp;SCMP;WeakPass;98;[0.0028343, 0.0029035, 0.0052755, 0.002461, 0.0054042];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0029035
t9118s16_swap_comp;SCMP;WeakPass;33;[0.0090756, 0.0191206, 0.0113104, 0.0114268, 0.0113366];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0113366
t9118s17_swap_comp;SCMP;WeakPass;58;[0.0055044, 0.0037386, 0.0272609, 0.0224972, 0.0098364];['NO_LOC', 'NO_LOC', 'SAME', 'WT_LOC', 'NO_LOC'];0.0098364
t9118s18_swap_comp;SCMP;WeakPass;49;[0.0164834, 0.0165215, 0.0067492, 0.0022441, 0.0033222];['SAME', 'SAME', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0067492
t9118s19_swap_comp;SCMP;WeakPass;31;[0.0093928, 0.0183979, 0.0133059, 0.017885, 0.0206619];['NO_LOC', 'SAME', 'SAME', 'SAME', 'SAME'];0.017885
t9118s1_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9118s20_swap_comp;SCMP;WeakPass;49;[0.0136172, 0.0180867, 0.003814, 0.0203787, 0.0165417];['WT_LOC', 'SAME', 'NO_LOC', 'WT_LOC', 'WT_LOC'];0.0165417
t9118s21_swap_comp;SCMP;WeakPass;47;[0.0151901, 0.0196443, 0.0316334, 0.0338633, 0.0130398];['NO_LOC', 'NO_LOC', 'WT_LOC', 'SAME', 'NO_LOC'];0.0196443
t9118s22_swap_comp;SCMP;WeakPass;41;[0.7885869, 0.1368657, 0.0382193, 0.2847627, 0.0650246];['NO_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.1368657
t9118s23_swap_comp;SCMP;WeakPass;59;[0.0115991, 0.0030457, 0.023118, 0.0059692, 0.0050674];['NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0059692
t9118s24_swap_comp;SCMP;WeakPass;47;[0.0149396, 0.0160105, 0.0032715, 0.0169382, 0.0169864];['WT_LOC', 'SAME', 'NO_LOC', 'SAME', 'SAME'];0.0160105
t9118s25_swap_comp;SCMP;WeakPass;53;[0.0073996, 0.0535211, 0.023238, 0.0037702, 0.0052073];['NO_LOC', 'SAME', 'SAME', 'NO_LOC', 'NO_LOC'];0.0073996
t9118s26_swap_comp;SCMP;WeakPass;49;[0.0066154, 0.0042912, 0.0047648, 0.0103267, 0.0253495];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0066154
t9118s27_swap_comp;SCMP;WeakPass;48;[0.0029568, 0.0160707, 0.0028117, 0.0150775, 0.0150814];['NO_LOC', 'SAME', 'NO_LOC', 'WT_LOC', 'SAME'];0.0150775
t9118s28_swap_comp;SCMP;WeakPass;45;[0.0211292, 0.0188385, 0.0154095, 0.0421827, 0.0267101];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0211292
t9118s29_swap_comp;SCMP;WeakPass;50;[0.6378787, 0.6636161, 0.0178215, 0.3768505, 0.024412];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.3768505
t9118s2_swap_comp;SCMP;WeakPass;32;[0.0143595, 0.0120803, 0.0239437, 0.0115112, 0.0146768];['NO_LOC', 'WT_LOC', 'SAME', 'WT_LOC', 'SAME'];0.0143595
t9118s30_swap_comp;SCMP;WeakPass;46;[0.012685, 0.0083879, 0.0030601, 0.0020152, 0.0170716];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0083879
t9118s3_swap_comp;SCMP;WeakPass;58;[0.0107989, 0.0208047, 0.0068536, 0.018082, 0.0070842];['NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC'];0.0107989
t9118s4_swap_comp;SCMP;WeakPass;58;[0.0292913, 0.018261, 0.0597174, 0.0609949, 0.040384];['WT_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC'];0.040384
t9118s5_swap_comp;SCMP;WeakPass;43;[0.0654986, 0.0407793, 0.0666792, 0.1207106, 0.2971151];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0666792
t9118s6_swap_comp;SCMP;WeakPass;41;[2.3152847, 0.0223151, 0.6588036, 0.2788476, 0.0266969];['WT_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC'];0.2788476
t9118s7_swap_comp;SCMP;WeakPass;49;[1.4923998, 3.7468076, 6.4428692, 1.9556143000000001, 6.8044943];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];3.7468076
t9118s8_swap_comp;SCMP;WeakPass;31;[0.018708, 0.0151886, 0.0228435, 0.0202358, 0.0176224];['WT_LOC', 'NO_LOC', 'SAME', 'WT_LOC', 'WT_LOC'];0.018708
t9118s9_swap_comp;SCMP;WeakPass;55;[0.0046342, 0.0056273, 0.0062096, 0.004283, 0.015411];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0056273
t9182s10_swap_comp;SCMP;WeakPass;78;[0.0161728, 0.0075026, 0.0162279, 0.0174897, 0.0156316];['SAME', 'NO_LOC', 'SAME', 'SAME', 'SAME'];0.0161728
t9182s11_swap_comp;SCMP;WeakPass;31;[0.0081087, 0.0208512, 0.0024855, 0.0036548, 0.0076359];['NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0076359
t9182s12_swap_comp;SCMP;WeakPass;95;[0.0460204, 0.0841419, 0.0577753, 0.0731182, 0.1754953];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0731182
t9182s13_swap_comp;SCMP;WeakPass;39;[0.0127798, 0.0146621, 0.0149355, 0.0143737, 0.0109348];['SAME', 'SAME', 'WT_LOC', 'SAME', 'SAME'];0.0143737
t9182s14_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9182s15_swap_comp;SCMP;WeakPass;51;[1.7392335, 0.5845477, 2.947834, 0.738345, 2.3153026];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];1.7392335
t9182s16_swap_comp;SCMP;WeakPass;42;[0.0024366, 0.0021122, 0.0024227, 0.0050791, 0.0025638];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0024366
t9182s17_swap_comp;SCMP;WeakPass;45;[1.4207207, 1.0577811, 6.6422197, 4.4615412, 0.8655927];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];1.4207207
t9182s18_swap_comp;SCMP;WeakPass;47;[0.0024497, 0.0029858, 0.0290693, 0.0051969, 0.0252758];['NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0051969
t9182s19_swap_comp;SCMP;WeakPass;51;[0.0240876, 0.017283, 0.0282983, 0.0031651, 0.0040603];['SAME', 'WT_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC'];0.017283
t9182s1_swap_comp;SCMP;WeakPass;40;[0.0025101, 0.0167851, 0.0023597, 0.0328707, 0.0212686];['NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME', 'WT_LOC'];0.0167851
t9182s20_swap_comp;SCMP;WeakPass;41;[0.0137519, 0.0246103, 0.0172235, 0.0026602, 0.0021093];['SAME', 'SAME', 'SAME', 'NO_LOC', 'NO_LOC'];0.0137519
t9182s21_swap_comp;SCMP;WeakPass;30;[0.0108592, 0.0072651, 0.0011772, 0.0085309, 0.0093544];['SAME', 'SAME', 'NO_LOC', 'SAME', 'SAME'];0.0085309
t9182s22_swap_comp;SCMP;WeakPass;35;[0.002846, 0.0039746, 0.0024892, 0.0029696, 0.0175046];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0029696
t9182s23_swap_comp;SCMP;WeakPass;47;[0.0174063, 0.0045981, 0.0108331, 0.0038834, 0.0044449];['SAME', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0045981
t9182s24_swap_comp;SCMP;WeakPass;32;[0.0210864, 0.001138, 0.0100745, 0.0210149, 0.0326436];['NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC', 'SAME'];0.0210149
t9182s25_swap_comp;SCMP;WeakPass;41;[0.015596, 0.0141168, 0.0027775, 0.0091743, 0.0020442];['SAME', 'SAME', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0091743
t9182s26_swap_comp;SCMP;WeakPass;34;[0.0103523, 0.0020627, 0.0117282, 0.0124966, 0.01208];['SAME', 'NO_LOC', 'SAME', 'SAME', 'SAME'];0.0117282
t9182s27_swap_comp;SCMP;WeakPass;37;[0.1595618, 0.031525, 0.0160646, 0.0019657, 0.0073197];['NO_LOC', 'WT_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0160646
t9182s28_swap_comp;SCMP;WeakPass;34;[0.009655, 0.0150555, 0.010584, 0.0131679, 0.0112732];['WT_LOC', 'SAME', 'SAME', 'WT_LOC', 'SAME'];0.0112732
t9182s29_swap_comp;SCMP;WeakPass;47;[0.0089764, 0.0228794, 0.0526768, 0.0224713, 0.0071255];['NO_LOC', 'SAME', 'WT_LOC', 'WT_LOC', 'NO_LOC'];0.0224713
t9182s2_swap_comp;SCMP;WeakPass;49;[0.0079623, 0.0041179, 0.0329173, 0.0032945, 0.0285117];['NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC', 'SAME'];0.0079623
t9182s30_swap_comp;SCMP;WeakPass;44;[0.0135529, 0.061434, 0.0342775, 0.0339751, 0.0079116];['NO_LOC', 'SAME', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0339751
t9182s3_swap_comp;SCMP;WeakPass;49;[0.0158225, 0.0030099, 0.0042056, 0.0077634, 0.0026851];['SAME', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0042056
t9182s4_swap_comp;SCMP;WeakPass;44;[0.0080761, 0.0030191, 0.0119651, 0.0175311, 0.0167387];['NO_LOC', 'NO_LOC', 'SAME', 'SAME', 'SAME'];0.0119651
t9182s5_swap_comp;SCMP;WeakPass;51;[0.0071432, 0.0324657, 0.0318703, 0.029207, 0.0404292];['NO_LOC', 'WT_LOC', 'WT_LOC', 'NO_LOC', 'SAME'];0.0318703
t9182s6_swap_comp;SCMP;WeakPass;36;[0.0022478, 0.0045091, 0.016204, 0.0157281, 0.0150205];['NO_LOC', 'NO_LOC', 'SAME', 'SAME', 'SAME'];0.0150205
t9182s7_swap_comp;SCMP;WeakPass;43;[0.0027881, 0.0101039, 0.0028615, 0.0161483, 0.0267568];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC'];0.0101039
t9182s8_swap_comp;SCMP;WeakPass;39;[0.0256242, 0.0175056, 0.0474035, 0.0013761, 0.1221558];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0256242
t9182s9_swap_comp;SCMP;WeakPass;41;[0.0040964, 0.0196864, 0.018301, 0.0203289, 0.0166799];['NO_LOC', 'SAME', 'WT_LOC', 'SAME', 'SAME'];0.018301
t9248s10_swap_comp;SCMP;WeakPass;36;[0.0107031, 0.0086467, 0.0019013, 0.0161495, 0.0119087];['WT_LOC', 'SAME', 'NO_LOC', 'SAME', 'WT_LOC'];0.0107031
t9248s11_swap_comp;SCMP;WeakPass;41;[0.0294334, 0.0190865, 0.017251, 0.0156357, 0.0251404];['SAME', 'SAME', 'SAME', 'SAME', 'WT_LOC'];0.0190865
t9248s12_swap_comp;SCMP;WeakPass;40;[1.0231074, 1.673483, 0.5391591, 0.8388942, 0.2857823];['NO_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.8388942
t9248s13_swap_comp;SCMP;WeakPass;58;[0.0180034, 0.0029164, 0.018597, 0.0069974, 0.0051941];['NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0069974
t9248s14_swap_comp;SCMP;WeakPass;38;[0.0086146, 0.0058837, 0.0081659, 0.0024316, 0.0108379];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0081659
t9248s15_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9248s16_swap_comp;SCMP;WeakPass;48;[0.0634228, 0.0200872, 0.1554062, 0.0517722, 0.0159489];['WT_LOC', 'NO_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0517722
t9248s17_swap_comp;SCMP;WeakPass;86;[0.0063849, 0.0215535, 0.0036214, 0.0017136, 0.0026976];['NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0036214
t9248s18_swap_comp;SCMP;WeakPass;45;[0.0024852, 0.0139468, 0.004807, 0.0164687, 0.0109741];['NO_LOC', 'SAME', 'NO_LOC', 'SAME', 'SAME'];0.0109741
t9248s19_swap_comp;SCMP;WeakPass;37;[0.0243056, 0.0304401, 0.0094418, 0.0243144, 0.0156075];['WT_LOC', 'WT_LOC', 'NO_LOC', 'SAME', 'WT_LOC'];0.0243056
t9248s1_swap_comp;SCMP;WeakPass;30;[0.0184229, 0.014993, 0.0090902, 0.029313, 0.0168508];['WT_LOC', 'WT_LOC', 'WT_LOC', 'SAME', 'WT_LOC'];0.0168508
t9248s20_swap_comp;SCMP;WeakPass;42;[0.0162767, 0.0112189, 0.0105971, 0.0103234, 0.0095854];['WT_LOC', 'WT_LOC', 'SAME', 'SAME', 'SAME'];0.0105971
t9248s21_swap_comp;SCMP;WeakPass;59;[0.0026754, 0.0015984, 0.0150723, 0.0126319, 0.0020091];['NO_LOC', 'NO_LOC', 'SAME', 'SAME', 'NO_LOC'];0.0026754
t9248s22_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9248s23_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9248s24_swap_comp;SCMP;TIMEOUT;None;[];[];None
t9248s25_swap_comp;SCMP;WeakPass;27;[0.007782, 0.0091823, 0.0110878, 0.0111961, 0.0110142];['SAME', 'WT_LOC', 'NO_LOC', 'SAME', 'SAME'];0.0110142
t9248s26_swap_comp;SCMP;WeakPass;37;[0.4554435, 0.0147144, 0.1744292, 0.2980449, 0.2538815];['NO_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'NO_LOC'];0.2538815
t9248s27_swap_comp;SCMP;WeakPass;23;[0.0053962, 0.0063344, 0.0051987, 0.004343, 0.0065467];['SAME', 'SAME', 'SAME', 'SAME', 'SAME'];0.0053962
t9248s28_swap_comp;SCMP;WeakPass;43;[0.0132422, 0.0681712, 0.0746772, 0.0445442, 0.0251491];['WT_LOC', 'WT_LOC', 'SAME', 'WT_LOC', 'WT_LOC'];0.0445442
t9248s29_swap_comp;SCMP;WeakPass;48;[0.0046103, 0.0466532, 0.0111805, 0.025589, 0.0050617];['NO_LOC', 'SAME', 'WT_LOC', 'NO_LOC', 'NO_LOC'];0.0111805
t9248s2_swap_comp;SCMP;WeakPass;33;[0.0190243, 0.0143104, 0.0122642, 0.0086614, 0.0140067];['SAME', 'SAME', 'NO_LOC', 'NO_LOC', 'WT_LOC'];0.0140067
t9248s30_swap_comp;SCMP;WeakPass;33;[0.0289287, 0.0280599, 0.0420036, 0.0133916, 0.0149172];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0280599
t9248s3_swap_comp;SCMP;WeakPass;39;[0.0075988, 0.0126242, 0.0154509, 0.0291286, 0.0265223];['NO_LOC', 'NO_LOC', 'WT_LOC', 'WT_LOC', 'SAME'];0.0154509
t9248s4_swap_comp;SCMP;WeakPass;34;[0.0173586, 0.0338759, 0.0695083, 0.0318482, 0.0142105];['SAME', 'NO_LOC', 'SAME', 'WT_LOC', 'WT_LOC'];0.0318482
t9248s5_swap_comp;SCMP;WeakPass;38;[3.3823349, 1.5488175, 1.725231, 1.1372228, 1.2874083];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];1.5488175
t9248s6_swap_comp;SCMP;WeakPass;27;[0.0078184, 0.0067132, 0.0067356, 0.0060653, 0.0068028];['SAME', 'SAME', 'SAME', 'SAME', 'SAME'];0.0067356
t9248s7_swap_comp;SCMP;WeakPass;49;[0.0108268, 0.0253839, 0.0146955, 0.0066512, 0.0190809];['NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC', 'SAME'];0.0146955
t9248s8_swap_comp;SCMP;WeakPass;33;[0.026492, 0.0212753, 0.0193979, 0.0082458, 0.0197738];['SAME', 'SAME', 'WT_LOC', 'NO_LOC', 'SAME'];0.0197738
t9248s9_swap_comp;SCMP;WeakPass;43;[0.0118297, 0.0044157, 0.0022571, 0.0142969, 0.0140077];['SAME', 'NO_LOC', 'NO_LOC', 'SAME', 'SAME'];0.0118297
t9364s10_swap_comp;SCMP;WeakPass;35;[0.0113478, 0.013721, 0.0121944, 0.011636, 0.0087135];['SAME', 'SAME', 'SAME', 'SAME', 'SAME'];0.011636
t9364s11_swap_comp;SCMP;WeakPass;93;[0.0007831, 0.0007151, 0.0008199, 0.0009021, 0.0009038];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0008199
t9364s12_swap_comp;SCMP;WeakPass;63;[0.0044994, 0.0097345, 0.0117153, 0.0019853, 0.0276723];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0097345
t9364s13_swap_comp;SCMP;WeakPass;41;[0.024494, 0.0016574, 0.0156038, 0.0042255, 0.0023796];['SAME', 'NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0042255
t9364s14_swap_comp;SCMP;WeakPass;67;[0.0295965, 0.0262498, 0.2282687, 0.1188469, 0.0205591];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0295965
t9364s15_swap_comp;SCMP;WeakPass;66;[0.0419331, 0.0127282, 0.0145347, 0.006666, 0.0522483];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0145347
t9364s16_swap_comp;SCMP;WeakPass;48;[0.4038581, 0.0931047, 0.1130195, 0.0468414, 0.2116687];['NO_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.1130195
t9364s17_swap_comp;SCMP;WeakPass;74;[0.0261122, 0.0199128, 0.0033761, 0.0255566, 0.0265181];['WT_LOC', 'WT_LOC', 'NO_LOC', 'SAME', 'WT_LOC'];0.0255566
t9364s18_swap_comp;SCMP;WeakPass;58;[0.0256754, 0.0072371, 0.0016376, 0.0900296, 0.0037714];['NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC'];0.0072371
t9364s19_swap_comp;SCMP;WeakPass;35;[0.0123413, 0.0130646, 0.0087055, 0.0135061, 0.0091774];['SAME', 'SAME', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0123413
t9364s1_swap_comp;SCMP;WeakPass;95;[0.001855, 0.0010524, 0.001707, 0.0030724, 0.002698];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.001855
t9364s20_swap_comp;SCMP;WeakPass;47;[0.0062845, 0.0215012, 0.0265766, 0.0065765, 0.0206849];['NO_LOC', 'WT_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC'];0.0206849
t9364s21_swap_comp;SCMP;WeakPass;39;[0.0019695, 0.0019518, 0.0018895, 0.0018953, 0.0023514];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0019518
t9364s22_swap_comp;SCMP;WeakPass;71;[0.640166, 2.0353677, 0.0325717, 1.0907597, 3.9427558];['WT_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];1.0907597
t9364s23_swap_comp;SCMP;WeakPass;63;[0.0987907, 0.046091, 0.0907781, 0.0929696, 0.0700264];['NO_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'NO_LOC'];0.0907781
t9364s24_swap_comp;SCMP;WeakPass;68;[0.0114655, 0.0091245, 0.0401433, 0.0216416, 0.0490813];['NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC', 'NO_LOC'];0.0216416
t9364s25_swap_comp;SCMP;WeakPass;81;[0.1095893, 0.5233039, 1.131879, 0.1355491, 0.2779765];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.2779765
t9364s26_swap_comp;SCMP;WeakPass;86;[0.0067402, 0.005467, 0.0028197, 0.0029849, 0.0029972];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0029972
t9364s27_swap_comp;SCMP;WeakPass;40;[0.0130463, 0.0145199, 0.0190319, 0.0130615, 0.0153214];['SAME', 'SAME', 'SAME', 'WT_LOC', 'SAME'];0.0145199
t9364s28_swap_comp;SCMP;WeakPass;58;[0.011661, 0.0401714, 0.0432566, 0.0269046, 0.0231966];['NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC', 'NO_LOC'];0.0269046
